FROM_BRANCH,LORRY_ROUTE_FROM,FROM_LAT,FROM_LONG,TO_BRANCH,LORRY_ROUTE_TO,TO_LAT,TO_LONG,COUNT(*)
AMBALA HUB-HARYANA,103,30.23361,76.85074,AMBALA HUB-HARYANA,1814,27.4694145,83.4616619,1
NOIDA-3,1372,28.612503,77.3842369,NOIDA-3,301,22.8584141,72.3796371,4
FARIDABAD-HARYANA,1308,28.4509963,77.3193081,FARIDABAD-HARYANA,1327,28.3962,76.993,1
SELAQUI DEHRADOON-UTTRAKHAND,4004,30.368611,77.853084,SELAQUI DEHRADOON-UTTRAKHAND,106,30.442379,77.602674,9
PATANCHERU-TELANGANA,1608,17.5253,78.2717,PATANCHERU-TELANGANA,1709,26.2292,73.0069,1
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,351,19.1498,74.7033,1
BOMMANSANDRA-KARNATAKA,503,12.8178324,77.6698024,BOMMANSANDRA-KARNATAKA,2816,18.6078,73.7238,7
PANIPAT-HARYANA,1302,29.3667538,76.9730918,PANIPAT-HARYANA,1328,28.3106646,76.8781538,1
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,4110,21.6576191,85.6367573,1
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,203,20.994679,75.588913,1
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,1806,26.7208,83.3306,1
KOLKATA-WEST BANGAL,801,22.519,88.3033,KOLKATA-WEST BANGAL,901,11.0746,77.1115,39
KULANA-HARYANA,1403,28.4204,76.658,KULANA-HARYANA,1328,28.3106646,76.8781538,21
NAGLI POONA-DELHI,1329,28.781486,77.137516,NAGLI POONA-DELHI,501,13.1464,77.6144,1
JEEDIMETLA HYD-TELANGANA,1610,17.5311,78.4557,JEEDIMETLA HYD-TELANGANA,1606,17.2606,78.3849,3
INDORE-MADHYA PRADESH,3501,22.8366327,75.9450594,INDORE-MADHYA PRADESH,1609,16.506,80.7025,3
RASYANI-RAIGAD,2125,18.9542,73.1682,RASYANI-RAIGAD,1701,26.865057,75.680062,1
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,3507,24.5203,81.2427,16
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,811,26.6561622,88.4594269,1
RUDRAPUR-UTTRAKHAND,3301,29.01588,79.4086,RUDRAPUR-UTTRAKHAND,4004,30.368611,77.853084,2
DELHI 21 NO-DELHI,1314,28.674,77.1419,DELHI 21 NO-DELHI,4002,25.5784288,85.2193768,1
RASYANI-RAIGAD,2125,18.9542,73.1682,RASYANI-RAIGAD,1108,31.671749,76.1182,1
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,2508,21.247881,81.379866,1
JALGAON MAHARASTRA,203,20.994679,75.588913,JALGAON MAHARASTRA,2821,18.5743452,73.8907006,2
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,301,22.8584141,72.3796371,7
DADRI-UTTAR PRADESH,1352,28.5432697,77.5631391,DADRI-UTTAR PRADESH,1103,30.9570241,76.8249571,1
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,1331,28.6672,77.2065,1
SELAQUI DEHRADOON-UTTRAKHAND,4004,30.368611,77.853084,SELAQUI DEHRADOON-UTTRAKHAND,4003,29.921192,77.829423,2
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,1706,27.5377,76.6903,2
GHAZIABAD-UTTAR PRADESH,1315,28.6923,77.4409,GHAZIABAD-UTTAR PRADESH,1801,26.779122,80.897926,2
ANKLESHWAR-GUJARAT,401,21.6299448,73.0194181,ANKLESHWAR-GUJARAT,318,23.0815,72.6565,1
PONDICHERY-TAMILNADU,2701,11.945999,79.7779715,PONDICHERY-TAMILNADU,812,23.550534,87.269088,1
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,3003,10.125558,76.3234073,1
RASYANI-RAIGAD,2125,18.9542,73.1682,RASYANI-RAIGAD,3003,10.125558,76.3234073,2
MAKKARPURA BARODA-GUJARAT,602,22.2472,73.1793,MAKKARPURA BARODA-GUJARAT,315,21.7475,72.0788,1
NAGLI POONA-DELHI,1329,28.781486,77.137516,NAGLI POONA-DELHI,1905,32.640433,74.901404,7
SURAJPUR G.NOIDA,1370,28.5315089,77.4687343,SURAJPUR G.NOIDA,1011,13.6293,79.4575,1
VELU-MAHARASTRA,2831,18.367,73.8532,VELU-MAHARASTRA,2831,18.367,73.8532,1
BANGLORE AIRPORT-KARNATAKA,501,13.1464,77.6144,BANGLORE AIRPORT-KARNATAKA,1303,28.5323,77.1102,1
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,2205,29.9652,78.076,1
ALIGARH-UTTAR PRADESH,1604,27.852,78.0771,ALIGARH-UTTAR PRADESH,1302,29.3667538,76.9730918,1
AHMEDNAGAR-MAHARASTRA,351,19.1498,74.7033,AHMEDNAGAR-MAHARASTRA,1308,28.4509963,77.3193081,1
KAPASHERA-DELHI,1305,28.5182141,77.0820394,KAPASHERA-DELHI,104,30.8954,77.0931,1
SHIMOGA-KARNATAKA,516,13.943575,75.555486,SHIMOGA-KARNATAKA,516,13.943575,75.555486,2
JASAI MUMBAI-MAHARASTRA,2122,18.9321187,73.017467,JASAI MUMBAI-MAHARASTRA,1310,28.5463933,77.4097224,2
NARSAPURA-KARNATAKA,525,13.1314,77.9763,NARSAPURA-KARNATAKA,701,28.2091,76.8469,1
DOMBIVLI EAST MUMBAI,2113,19.1870664,73.138439,DOMBIVLI EAST MUMBAI,403,21.7059,72.5834,1
PALLAKKAD-KERLA,3005,10.7898,76.7208,PALLAKKAD-KERLA,3001,11.6017,78.0921,1
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,1614,16.2734,80.4251,1
MYSORE-KARNATAKA,2301,12.3445,76.5912,MYSORE-KARNATAKA,2115,19.2060096,72.9502528,1
KOLKATA-WEST BANGAL,801,22.519,88.3033,KOLKATA-WEST BANGAL,701,28.2091,76.8469,1
LUDHIANA HUB,1920,30.8864,75.9923,LUDHIANA HUB,808,22.5741742,88.3365316,1
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,504,13.2431695,77.2304165,1
MOHRI AIRTEL GSM-HARYANA,6024,30.237428,76.856447,MOHRI AIRTEL GSM-HARYANA,6062,30.4595812,76.5670926,3
TRICHY-TAMILNADU,3002,10.8127191,78.7209493,TRICHY-TAMILNADU,2122,18.9321187,73.017467,4
GANDHIDHAM-GUJARAT,306,23.0612,70.1282,GANDHIDHAM-GUJARAT,901,11.0746,77.1115,1
KALA AMB-HIMACHAL PRADESH,1106,30.5043925,77.2083046,KALA AMB-HIMACHAL PRADESH,1201,20.402885,72.8870348,1
PARWANOO-H P,102,30.839,76.95605,PARWANOO-H P,4003,29.921192,77.829423,3
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,505,12.725908,77.794993,24
ANKLESHWAR-GUJARAT,401,21.6299448,73.0194181,ANKLESHWAR-GUJARAT,601,22.3532,73.2346,75
AMBALA HUB-HARYANA,103,30.23361,76.85074,AMBALA HUB-HARYANA,1201,20.402885,72.8870348,1
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,2802,18.7004018,73.8489416,53
NELMANGLA-KARNATAKA,504,13.2431695,77.2304165,NELMANGLA-KARNATAKA,1003,13.2316,80.1633,1
TALOJA MUMBAI-MAHARASTRA,2112,19.0687,73.1369,TALOJA MUMBAI-MAHARASTRA,1601,17.6103329,78.5213145,1
SHIRWAL - PUNE - MAHARASTRA,2809,18.1683915,73.9536662,SHIRWAL - PUNE - MAHARASTRA,505,12.725908,77.794993,37
KHUSKERA-RAJASTHAN,1712,28.11664,76.78661,KHUSKERA-RAJASTHAN,1307,28.6831148,76.9606879,3
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,1328,28.3106646,76.8781538,95
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,505,12.725908,77.794993,4
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,103,30.23361,76.85074,13
DASNA AIRTEL GSM (UP WEST),6074,28.696324,77.598355,DASNA AIRTEL GSM (UP WEST),6666,1,,1
GREATER NOIDA-UTTAR PRADESH,1312,28.448128,77.530355,GREATER NOIDA-UTTAR PRADESH,802,26.1106477,91.7305034,8
BAWAL-HARYANA,3010,28.0848576,76.5779613,BAWAL-HARYANA,3010,28.0848576,76.5779613,26
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,2201,28.8012063,78.7622144,6
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,3301,29.01588,79.4086,43
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,801,22.519,88.3033,17
RUDRAPUR FLEET - UTTRANCHAL,3308,26.016,79.4086,RUDRAPUR FLEET - UTTRANCHAL,4107,20.5333,85.9527,1
BAWAL-HARYANA,3010,28.0848576,76.5779613,BAWAL-HARYANA,801,22.519,88.3033,4
NAGLI POONA-DELHI,1329,28.781486,77.137516,NAGLI POONA-DELHI,1323,28.3046774,77.3004412,2
LUDHIANA HUB,1920,30.8864,75.9923,LUDHIANA HUB,1004,12.9633758,79.2970671,2
KANPUR-UTTAR PRADESH,1602,26.4478,80.2487,KANPUR-UTTAR PRADESH,1602,26.4478,80.2487,10
SURENDRANAGAR-GUJARAT,314,22.7206,71.6674,SURENDRANAGAR-GUJARAT,301,22.8584141,72.3796371,9
JAGDISHPUR-U P,1813,26.4699,81.5687,JAGDISHPUR-U P,1801,26.779122,80.897926,69
JAMMU-JAMMU  KASHMIR,1905,32.640433,74.901404,JAMMU-JAMMU  KASHMIR,1911,32.5672,75.1102,2
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,1352,28.5432697,77.5631391,1
PATANCHERU-TELANGANA,1608,17.5253,78.2717,PATANCHERU-TELANGANA,2117,19.2924351,73.1082178,7
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,2824,22.8312,70.8544,1
AMBALA HUB-HARYANA,103,30.23361,76.85074,AMBALA HUB-HARYANA,1307,28.6831148,76.9606879,5
COIMBATORE-TAMILNADU,901,11.0746,77.1115,COIMBATORE-TAMILNADU,801,22.519,88.3033,8
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,315,21.7475,72.0788,15
GGN HERO HONDA-HARYANA,1327,28.3962,76.993,GGN HERO HONDA-HARYANA,2801,18.5738,73.959,4
TATA - CCC CHENNAI,1035,13.2317,80.1632,TATA - CCC CHENNAI,2837,29.0159,79.409,10
HUBLI-KARNATAKA,1802,15.29472,75.147747,HUBLI-KARNATAKA,511,13.2444,77.229,5
BHILWARA-RAJASTHAN,1705,25.2553922,74.6332652,BHILWARA-RAJASTHAN,1712,28.11664,76.78661,1
ROORKEE UTTARANCHAL-UTTRAKHAND,4003,29.921192,77.829423,ROORKEE UTTARANCHAL-UTTRAKHAND,3405,22.824269,86.268545,1
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,802,26.1106477,91.7305034,1
GGN HERO HONDA-HARYANA,1327,28.3962,76.993,GGN HERO HONDA-HARYANA,1322,28.3775364,76.9388545,8
NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,NOIDA I-UTTAR PRADESH,2823,18.7519792,73.794638,2
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,2902,22.3265,70.8541,5
KALASIPALYAM-KARNATAKA,507,12.955766,77.588642,KALASIPALYAM-KARNATAKA,507,12.955766,77.588642,13
REWA-MADHYA PRADESH,3507,24.5203,81.2427,REWA-MADHYA PRADESH,1322,28.3775364,76.9388545,8
PEENYA-KARNATAKA,508,13.0336,77.5302,PEENYA-KARNATAKA,2825,17.6784726,74.0270376,1
PITHAMPUR-MADHYA PRADESH,2601,22.6272376,75.581131,PITHAMPUR-MADHYA PRADESH,306,23.0612,70.1282,1
BOMMANSANDRA-KARNATAKA,503,12.8178324,77.6698024,BOMMANSANDRA-KARNATAKA,503,12.8178324,77.6698024,7
ANKLESHWAR-GUJARAT,401,21.6299448,73.0194181,ANKLESHWAR-GUJARAT,1310,28.5463933,77.4097224,1
ANKLESHWAR-GUJARAT,401,21.6299448,73.0194181,ANKLESHWAR-GUJARAT,1318,28.4875,77.063,1
TADA - NELLORE,1620,13.595,80.0298,TADA - NELLORE,1620,13.595,80.0298,4
TATHWADE - PUNE - MAHARASTRA,2817,18.6275,73.7525,TATHWADE - PUNE - MAHARASTRA,1401,28.2191813,76.7966441,1
GREATER NOIDA-UTTAR PRADESH,1312,28.448128,77.530355,GREATER NOIDA-UTTAR PRADESH,3003,10.125558,76.3234073,1
BARODA POR-GUJARAT,603,22.245,73.0484,BARODA POR-GUJARAT,319,22.9731286,72.2752609,1
JALGAON MAHARASTRA,203,20.994679,75.588913,JALGAON MAHARASTRA,2117,19.2924351,73.1082178,8
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,1604,27.852,78.0771,1
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,1015,12.7891,78.7246,1
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,2114,18.0962,73.4601,2
MAHALUNGE - PUNE - MAHARASTRA,2823,18.7519792,73.794638,MAHALUNGE - PUNE - MAHARASTRA,1601,17.6103329,78.5213145,1
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,1358,29.656946,76.986177,1
HARIDWAR-UTTRAKHAND,2205,29.9652,78.076,HARIDWAR-UTTRAKHAND,1905,32.640433,74.901404,1
HARIDWAR-UTTRAKHAND,2205,29.9652,78.076,HARIDWAR-UTTRAKHAND,1721,27.8091,76.2424,3
SAMPLA ROHTAK-HARYANA,1357,28.7662,76.7802,SAMPLA ROHTAK-HARYANA,1609,16.506,80.7025,1
BAWANA-DELHI,1341,28.757605,77.056438,BAWANA-DELHI,1342,28.3782,76.8352,2
RANCHI-JHARKHAND,3402,23.3068613,85.3985532,RANCHI-JHARKHAND,1003,13.2316,80.1633,5
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,1328,28.3106646,76.8781538,1
HAZIPUR,4112,25.6926624,85.2407332,HAZIPUR,1806,26.7208,83.3306,1
PUZHAL CHENNAI-TAMILNADU,1002,13.156826,80.222013,PUZHAL CHENNAI-TAMILNADU,2105,19.2526392,73.0234069,3
BAGHOLA-HUB HARYANA,1338,28.201997,77.320682,BAGHOLA-HUB HARYANA,2501,21.133502,78.8936551,4
HALOL-GUJARAT,1603,22.5615,73.4569,HALOL-GUJARAT,1310,28.5463933,77.4097224,1
JALNA AURANGABAD-MAHARASTRA,206,19.848931,75.868757,JALNA AURANGABAD-MAHARASTRA,206,19.848931,75.868757,2
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,402,21.1898949,72.8890235,16
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,1110,30.6596,76.8172,2
CORPORATE OFFICE-DELHI,1306,28.677483,77.1419,CORPORATE OFFICE-DELHI,1905,32.640433,74.901404,1
DODDABALLAPUR-KARNATAKA,509,13.2446,77.553,DODDABALLAPUR-KARNATAKA,501,13.1464,77.6144,1
JAMNAGAR-GUJARAT,305,22.4159309,70.0587628,JAMNAGAR-GUJARAT,203,20.994679,75.588913,2
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,1104,31.4966,75.8345,1
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,3402,23.3068613,85.3985532,4
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,1310,28.5463933,77.4097224,1
AGARTALA - TRIPURA,821,23.8415917,91.3116745,AGARTALA - TRIPURA,821,23.8415917,91.3116745,3
BAGHOLA DELIVERY,1339,28.2022,77.3201,BAGHOLA DELIVERY,1315,28.6923,77.4409,1
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,1103,30.9570241,76.8249571,1
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,801,22.519,88.3033,2
MITROL PALWAL-HARYANA,1344,28.0463739,77.3416418,MITROL PALWAL-HARYANA,1906,31.597817,74.949813,11
SULTANPUR HARYANA,1364,28.4546,76.8529,SULTANPUR HARYANA,1311,28.590354,77.333131,1
NAGLI POONA-DELHI,1329,28.781486,77.137516,NAGLI POONA-DELHI,316,20.1773,72.7745,10
NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,NOIDA I-UTTAR PRADESH,1365,28.3962,76.993,1
BHOSARI TAPASWADI - PUNE - MAHARASTRA,2804,18.6373867,73.8387477,BHOSARI TAPASWADI - PUNE - MAHARASTRA,329,23.510668,72.125282,2
BHAVNAGR-GUJARAT,315,21.7475,72.0788,BHAVNAGR-GUJARAT,2803,18.803941,74.311907,9
DELHI OM MANGLAYAN,1330,28.3962,76.993,DELHI OM MANGLAYAN,1501,15.3635,73.9486,1
CORPORATE OFFICE-DELHI,1306,28.677483,77.1419,CORPORATE OFFICE-DELHI,1105,30.7069902,76.6913719,1
INDORE APT,3516,22.7264879,75.8191623,INDORE APT,2502,21.2570484,81.5552005,1
KOLKATA-WEST BANGAL,801,22.519,88.3033,KOLKATA-WEST BANGAL,3501,22.8366327,75.9450594,1
AURANGABAD WALUJ-MAHARASTRA,201,19.8087351,75.2382142,AURANGABAD WALUJ-MAHARASTRA,3405,22.824269,86.268545,3
JAIPUR-RAJASTHAN,1701,26.865057,75.680062,JAIPUR-RAJASTHAN,1342,28.3782,76.8352,1
LAL TAPPER-UTTRAKHAND,4005,30.1303,78.1665,LAL TAPPER-UTTRAKHAND,4001,30.28199,77.98948,1
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,2806,18.6817064,74.1130227,1
KOSI KALAN U P,2213,27.8224399,77.4235528,KOSI KALAN U P,306,23.0612,70.1282,8
MAHALUNGE NEW WH TRANSSHIPMENT,2856,18.737321,73.797702,MAHALUNGE NEW WH TRANSSHIPMENT,2902,22.3265,70.8541,12
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,1709,26.2292,73.0069,3
MAHALUNGE NEW WH DELIVERY,2855,18.737321,73.797702,MAHALUNGE NEW WH DELIVERY,1305,28.5182141,77.0820394,1
JASAI MUMBAI-MAHARASTRA,2122,18.9321187,73.017467,JASAI MUMBAI-MAHARASTRA,2901,28.8988,76.5487,2
KARNAL-HARYANA,1358,29.656946,76.986177,KARNAL-HARYANA,1329,28.781486,77.137516,1
RASYANI-RAIGAD,2125,18.9542,73.1682,RASYANI-RAIGAD,2116,19.16076,72.850908,1
SURAJPUR G.NOIDA,1370,28.5315089,77.4687343,SURAJPUR G.NOIDA,319,22.9731286,72.2752609,1
BOMMANSANDRA-KARNATAKA,503,12.8178324,77.6698024,BOMMANSANDRA-KARNATAKA,3201,17.7023,83.1733,1
MASURI DASNA UTTAR PRADESH,1384,28.6782512,77.56026,MASURI DASNA UTTAR PRADESH,4002,25.5784288,85.2193768,1
PUZHAL CHENNAI-TAMILNADU,1002,13.156826,80.222013,PUZHAL CHENNAI-TAMILNADU,3003,10.125558,76.3234073,1
CALICUT-KERLA,3011,11.1716194,75.9278162,CALICUT-KERLA,511,13.2444,77.229,2
SELAQUI DEHRADOON-UTTRAKHAND,4004,30.368611,77.853084,SELAQUI DEHRADOON-UTTRAKHAND,1304,28.6739,77.1415,1
BHARTI AIRTEL-FARRUK NAGAR,6697,28.4420947,76.8124795,BHARTI AIRTEL-FARRUK NAGAR,6697,28.4420947,76.8124795,89
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,1001,12.8975285,79.883473,48
FARIDABAD-HARYANA,1308,28.4509963,77.3193081,FARIDABAD-HARYANA,504,13.2431695,77.2304165,7
JAIPUR-RAJASTHAN,1701,26.865057,75.680062,JAIPUR-RAJASTHAN,3405,22.824269,86.268545,35
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,801,22.519,88.3033,5
ALLAHABAD-UTTAR PRADESH,1804,25.4550668,81.7627409,ALLAHABAD-UTTAR PRADESH,2202,27.217,77.9455,1
HOWRAH BRANCH KOLKATA-WEST BANGAL,808,22.5741742,88.3365316,HOWRAH BRANCH KOLKATA-WEST BANGAL,805,22.353645,87.278393,6
NELMANGLA-KARNATAKA,504,13.2431695,77.2304165,NELMANGLA-KARNATAKA,809,22.5614951,88.1767703,4
MANESAR-HARYANA,1322,28.3775364,76.9388545,MANESAR-HARYANA,3001,11.6017,78.0921,4
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,504,13.2431695,77.2304165,6
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,1344,28.0463739,77.3416418,3
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,1003,13.2316,80.1633,98
NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,NOIDA I-UTTAR PRADESH,1352,28.5432697,77.5631391,7
NEEMRANA-RAJASTHAN,1711,27.9562864,76.3639911,NEEMRANA-RAJASTHAN,329,23.510668,72.125282,17
GUNTUR-ANDHRA PRADESH,1614,16.2734,80.4251,GUNTUR-ANDHRA PRADESH,2122,18.9321187,73.017467,1
BANGLORE HUB-KARNATAKA,511,13.2444,77.229,BANGLORE HUB-KARNATAKA,518,12.9702,74.8049,5
HALOL-GUJARAT,1603,22.5615,73.4569,HALOL-GUJARAT,3301,29.01588,79.4086,18
BELGAUM-KARNATAKA,506,15.8523557,74.5354957,BELGAUM-KARNATAKA,1339,28.2022,77.3201,41
GURGAON-HARYANA,1318,28.4875,77.063,GURGAON-HARYANA,2802,18.7004018,73.8489416,2
MANESAR-HARYANA,1322,28.3775364,76.9388545,MANESAR-HARYANA,329,23.510668,72.125282,9
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,2501,21.133502,78.8936551,23
PUNE FLEET - MAHARASTRA,2838,18.7001,73.8498,PUNE FLEET - MAHARASTRA,3201,17.7023,83.1733,1
PUNE FLEET - MAHARASTRA,2838,18.7001,73.8498,PUNE FLEET - MAHARASTRA,1801,26.779122,80.897926,5
PATNA - BIHAR,4002,25.5784288,85.2193768,PATNA - BIHAR,103,30.23361,76.85074,3
DELHI 21 NO-DELHI,1314,28.674,77.1419,DELHI 21 NO-DELHI,3301,29.01588,79.4086,2
LIBREHERE,4010,29.7696,77.8561,LIBREHERE,4003,29.921192,77.829423,2
JAMMU-JAMMU  KASHMIR,1905,32.640433,74.901404,JAMMU-JAMMU  KASHMIR,1905,32.640433,74.901404,9
CORPORATE OFFICE-DELHI,1306,28.677483,77.1419,CORPORATE OFFICE-DELHI,308,23.2627058,69.9509695,2
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,3502,23.1662722,77.5090901,1
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,2117,19.2924351,73.1082178,4
NASIK-MAHARASTRA,2401,20.0052,73.7379,NASIK-MAHARASTRA,1906,31.597817,74.949813,2
UDAIPUR-RAJASTHAN,1702,24.5778,73.743,UDAIPUR-RAJASTHAN,1318,28.4875,77.063,1
NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,13
JAMSHEDPUR,8110,22.8253,86.2789,JAMSHEDPUR,1322,28.3775364,76.9388545,1
BALLABHGARH-HARYANA,1323,28.3046774,77.3004412,BALLABHGARH-HARYANA,2802,18.7004018,73.8489416,11
HAPUR U P,1363,28.722645,77.734033,HAPUR U P,2202,27.217,77.9455,1
TIKRI BORDER-DELHI,1307,28.6831148,76.9606879,TIKRI BORDER-DELHI,1701,26.865057,75.680062,19
ORAGADAM,1014,12.8809274,79.9352321,ORAGADAM,1601,17.6103329,78.5213145,1
KADUGUDI WHITEFIELD-KARNATAKA,512,12.9929563,77.7691074,KADUGUDI WHITEFIELD-KARNATAKA,1611,17.459,78.5992,1
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,811,26.6561622,88.4594269,4
SURAJPUR G.NOIDA,1370,28.5315089,77.4687343,SURAJPUR G.NOIDA,503,12.8178324,77.6698024,1
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,1013,12.9663412,80.0874979,1
GORAKHPUR-UTTAR PRADESH,1806,26.7208,83.3306,GORAKHPUR-UTTAR PRADESH,1814,27.4694145,83.4616619,9
DADRI-UTTAR PRADESH,1352,28.5432697,77.5631391,DADRI-UTTAR PRADESH,1101,30.696281,76.794154,1
KOLKATA-WEST BANGAL,801,22.519,88.3033,KOLKATA-WEST BANGAL,1801,26.779122,80.897926,1
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,2205,29.9652,78.076,10
JEEDIMETLA HYD-TELANGANA,1610,17.5311,78.4557,JEEDIMETLA HYD-TELANGANA,504,13.2431695,77.2304165,1
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,3101,16.7575,74.2777,3
KASHIPUR-UTTRAKHAND,3302,29.2104,79.0084,KASHIPUR-UTTRAKHAND,1343,28.6778,77.3264,1
TEZPUR-ASSAM,833,26.718978,92.770399,TEZPUR-ASSAM,802,26.1106477,91.7305034,1
VASAI MUMBAI-MAHARASTRA,2104,19.4030055,72.8478575,VASAI MUMBAI-MAHARASTRA,2117,19.2924351,73.1082178,10
DAMAN-GUJARAT,1201,20.402885,72.8870348,DAMAN-GUJARAT,103,30.23361,76.85074,1
LUDHIANA HUB,1920,30.8864,75.9923,LUDHIANA HUB,1314,28.674,77.1419,2
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,601,22.3532,73.2346,2
NALAGARH-HIMACHAL PRADESH,1107,31.04085,76.69497,NALAGARH-HIMACHAL PRADESH,1309,28.862816,77.123806,1
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,5525,17.5862,78.4751,6
VASAI MUMBAI-MAHARASTRA,2104,19.4030055,72.8478575,VASAI MUMBAI-MAHARASTRA,2104,19.4030055,72.8478575,11
PITHAMPUR-MADHYA PRADESH,2601,22.6272376,75.581131,PITHAMPUR-MADHYA PRADESH,504,13.2431695,77.2304165,3
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,1306,28.677483,77.1419,1
JAIPUR-RAJASTHAN,1701,26.865057,75.680062,JAIPUR-RAJASTHAN,2203,28.9404926,77.6713666,1
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,503,12.8178324,77.6698024,5
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,504,13.2431695,77.2304165,2
DHARUHERA-HARYANA,1401,28.2191813,76.7966441,DHARUHERA-HARYANA,1601,17.6103329,78.5213145,1
